time,R,A_end,I_end,y_clean,y_obs,sem
16.0,0.9992534141916233,0.8118024234272848,0.01486601054911309,1.230499948635101,1.2394061697118883,0.015
16.333333333333332,0.9993574076396444,0.8120509467753053,0.019014713362977654,1.2102491131401396,1.2236166174543746,0.015
16.666666666666664,0.9994469156298522,0.812263825115894,0.02402519613222672,1.1866874209595009,1.1915001455279992,0.015
17.0,0.9995239558709778,0.8124463084518379,0.030002673743251492,1.1597962146390166,1.147522761228162,0.015
17.333333333333332,0.9995902650210202,0.8126028324888271,0.037050188297528264,1.1296837280462655,1.140658512303047,0.015
17.666666666666664,0.9996473378353717,0.8127371588804865,0.045265619636897354,1.0965897272133462,1.0890681269363405,0.015
18.0,0.9996964608619211,0.8128524855731959,0.05473859697308579,1.0608781577599196,1.0740655670342394,0.015
18.333333333333332,0.9997387414426984,0.8129515362070642,0.06554745649007114,1.023017967076654,1.0069411558234922,0.015
18.666666666666664,0.9997751326758212,0.81303663329292,0.07775635080035215,0.9835544074027927,0.9972714154497244,0.015
19.0,0.999806454900442,0.8131097635373942,0.09141265036962899,0.9430745120974806,0.9427735602782484,0.015
19.333333333333332,0.9998334141890124,0.8131726238954091,0.10654474010522806,0.9021712618448878,0.8834400284898716,0.015
19.666666666666664,0.9998566182637237,0.8132266641245744,0.12316031190522889,0.8614106995737918,0.856702207494289,0.015
20.0,0.9998765901959134,0.8132731295256651,0.1412452254098855,0.8213052769668949,0.8221168111484681,0.015
20.333333333333332,0.9998937801972535,0.8133130900262034,0.1607629853538565,0.7822952737608267,0.7863871438482936,0.015
20.666666666666664,0.9999085757685219,0.8133474594095439,0.18165485703148396,0.7447386703465231,0.7300058484724085,0.015
21.0,0.9999213104347282,0.8133770228553762,0.20384061355355235,0.7089086734014908,0.6922980776940129,0.015
21.333333333333332,0.9999322712635091,0.8134024546727955,0.22721988057467485,0.6749973396960893,0.6779911076887956,0.015
21.666666666666664,0.9999417053362691,0.8134243338909884,0.2516740265383386,0.6431234444693016,0.6361222002161045,0.015
22.0,0.9999498253179439,0.8134431580442111,0.27706851693320395,0.6133428148253325,0.6168753990012859,0.015
22.333333333333332,0.9999568142509396,0.8134593534221141,0.30325564211968564,0.5856596201579897,0.5970524129951653,0.015
22.666666666666664,0.9999628296813159,0.8134732942509003,0.33007752831973797,0.560037489598496,0.5353056791032318,0.015
23.0,0.9999680072102223,0.8134852839195648,0.35736930218527146,0.5364097288345331,0.5402255505822974,0.015
23.333333333333332,0.9999724635506503,0.8134956026450807,0.3849623241517983,0.5146882320517349,0.5330579365647709,0.015
23.666666666666664,0.9999762991584022,0.813504482835343,0.4126873812654221,0.4947709007273773,0.4903079980618202,0.015
24.0,0.9999796004965888,0.8135121250481836,0.4403777432709448,0.47654761899324605,0.4643854002446825,0.015
24.333333333333332,0.9999824419846989,0.8135187018279681,0.46787200407812823,0.4599048874371906,0.4711885448448845,0.015
24.666666666666664,0.9999848876761801,0.8135243619860023,0.49501663054751915,0.4447292994357809,0.448530997178903,0.015
25.0,0.9999869927023459,0.8135292332239749,0.5216681982018475,0.430910033018312,0.4443482790799754,0.015
25.333333333333332,0.9999888045151574,0.813533424521011,0.5476952234497328,0.41834057703262517,0.413162341381856,0.015
25.666666666666664,0.999990363956896,0.8135370351520864,0.5729796205584761,0.4069198336119043,0.3846925595060712,0.015
26.0,0.9999917061808392,0.8135401338555935,0.5974177555670503,0.3965527455178114,0.3949025840471426,0.015
26.333333333333332,0.9999928614436933,0.8135428118333565,0.6209211049566078,0.38715059839092014,0.38046317609575164,0.015
26.666666666666664,0.9999938557876467,0.8135451099856338,0.6434165447133785,0.3786310340977743,0.3902608914284879,0.015
27.0,0.9999947116274186,0.8135470906812154,0.6648462901234361,0.370917933990888,0.3738224267165453,0.015
27.333333333333332,0.9999954482555369,0.8135487947274874,0.6851675401796936,0.363941148641294,0.3394784101547675,0.015
27.666666666666664,0.999996082277234,0.8135502612553327,0.7043518085778748,0.3576361906386246,0.3397087444370766,0.015
28.0,0.9999966279847659,0.8135515234329505,0.7223841345896062,0.35194384727221706,0.3652006828210259,0.015
28.333333333333332,0.9999970976795913,0.8135526096162987,0.7392619895235001,0.34680982278327843,0.35700629804454614,0.015
28.666666666666664,0.9999975019496742,0.8135535438498632,0.754994159390969,0.3421843462696138,0.3325806957809865,0.015
29.0,0.999997849908159,0.8135543492716313,0.7695994493215735,0.33802182082315924,0.33800608887465,0.015
29.333333333333332,0.9999981493988024,0.8135550433136779,0.7831054206862259,0.3342804651856972,0.34096406849234,0.015
29.666666666666664,0.9999984071727881,0.8135556352250616,0.7955470668965021,0.33092199437904657,0.33794805941675576,0.015
30.0,0.9999986290409136,0.813556150700943,0.806965520164136,0.3279113298874511,0.34105496282916636,0.015
30.333333333333332,0.999998820004579,0.8135565931007498,0.8174068103419869,0.3252163154045622,0.32906359981288563,0.015
30.666666666666664,0.999998984368529,0.8135569732311886,0.8269206843866317,0.3228074794669231,0.3213850543823957,0.015
31.0,0.9999991258378917,0.8135573004513268,0.8355595087100844,0.3206578106968013,0.31677508972498364,0.015
31.333333333333332,0.9999992476017008,0.8135575820374962,0.8433772764985072,0.31874255512534644,0.3345786971333452,0.015
31.666666666666664,0.9999993524047824,0.8135578244915407,0.8504287230929329,0.31703903310265436,0.2832762189764763,0.015
32.0,0.9999994426096307,0.8135580329903106,0.8567685316039391,0.3155264778079694,0.3134466479315993,0.015
32.33333333333333,0.9999995202496632,0.8135582124840839,0.8624506545383986,0.31418588806297143,0.31468088962273233,0.015
32.666666666666664,0.9999995870750584,0.8135583665406918,0.8675277539510236,0.31299989145598905,0.29161965704293624,0.015
33.0,0.9999996445922091,0.8135584999874464,0.8720507266855186,0.311952624603948,0.3169448288010187,0.015
33.33333333333333,0.9999996940976795,0.813558614614159,0.8760683378106735,0.31102961884170055,0.30126040365504964,0.015
33.666666666666664,0.9999997367074327,0.8135587131570815,0.8796269377027902,0.31021769840222124,0.32315437034695743,0.015
34.0,0.9999997733819872,0.8135587979623352,0.8827702618746861,0.3095048841480541,0.3076210028875392,0.015
34.33333333333333,0.9999998049480688,0.8135588709175348,0.8855393026853281,0.3088803042276822,0.318917602839524,0.015
34.666666666666664,0.999999832117247,0.8135589335513355,0.8879722328627802,0.3083341129674908,0.32661676704505915,0.015
35.0,0.9999998555019753,0.8135589879281784,0.8901043867439202,0.3078574141321624,0.3136013578728645,0.015
35.33333333333333,0.9999998756293976,0.8135590345633062,0.8919683069896245,0.30744218333101503,0.2943063661796724,0.015
35.666666666666664,0.9999998929532306,0.8135590722710211,0.8935938003090775,0.30708120142480877,0.2843664219492392,0.015
36.0,0.9999999078639916,0.8135591051901777,0.8950080286490476,0.30676799251056197,0.33306875427330757,0.015
36.33333333333333,0.9999999206978027,0.8135591373796031,0.8962356397603306,0.30649675822341216,0.3048273753255994,0.015
36.666666666666664,0.9999999317439663,0.8135591642595799,0.8972988955245169,0.30626231879262344,0.2959338445781086,0.015
37.0,0.9999999412514873,0.8135591860881066,0.8982178170497633,0.3060600626747674,0.30822391899567975,0.015
37.33333333333333,0.9999999494346865,0.8135592050911612,0.8990103382936613,0.3058858943095113,0.30301472435227156,0.015
37.666666666666664,0.9999999564780313,0.8135592213853724,0.8996924643883314,0.3057361843429822,0.31851831830617255,0.015
38.0,0.9999999625402944,0.8135592354011687,0.9002784267680951,0.3056077255385645,0.30611664827512103,0.015
38.33333333333333,0.9999999677581326,0.8135592474045023,0.9007808331294457,0.3054976914288756,0.3057039351831519,0.015
38.666666666666664,0.9999999722491676,0.8135592577980446,0.9012108046335673,0.3054035999265705,0.29468490411107606,0.015
39.0,0.9999999761146372,0.8135592668751345,0.9015781400097048,0.3053232724135795,0.3123667938947919,0.015
39.33333333333333,0.9999999794416777,0.8135592747338956,0.90189143634889,0.3052548035527307,0.289746802717406,0.015
39.666666666666664,0.999999982305288,0.8135592815051729,0.9021582037276342,0.30519653345182585,0.31518487504828535,0.015
40.0,0.9999999847700203,0.8135592862543981,0.9023849981452596,0.3051470161513561,0.3280060788462081,0.015
40.33333333333333,0.999999986891435,0.8135592923772633,0.9025775239785486,0.30510499721572004,0.2822347066442328,0.015
40.666666666666664,0.9999999887173535,0.8135592961568073,0.902740727339495,0.3050693888104514,0.26807595034018167,0.015
41.0,0.9999999902889362,0.8135592995596156,0.902878887252824,0.3050392526411918,0.3142924339685066,0.015
41.33333333333333,0.9999999916416099,0.8135593026975819,0.9029956972644817,0.30501377928638074,0.3432322465186276,0.015
41.666666666666664,0.9999999928058669,0.813559305470761,0.9030943382223475,0.30499227231251935,0.28997839957944094,0.015
42.0,0.9999999938079523,0.8135593079151381,0.9031775439896551,0.3049741336859577,0.28621369730392787,0.015
42.33333333333333,0.9999999946704552,0.813559308580664,0.9032476511712031,0.30495885219415864,0.3137933862008657,0.015
42.666666666666664,0.9999999954128183,0.8135593086917878,0.9033066653129177,0.3049459900361804,0.29233516618530575,0.015
43.0,0.999999996051776,0.8135593164653621,0.9033562962494636,0.3049351762386874,0.2973447939796363,0.015
43.33333333333333,0.9999999966017322,0.8135593127663692,0.9033980002430749,0.3049260873509787,0.29970432535072206,0.015
43.666666666666664,0.9999999970750838,0.8135593154855384,0.9034330216893014,0.30491845706547593,0.3128984883598529,0.015
44.0,0.9999999974825012,0.8135593163954417,0.903462400134327,0.30491205621384143,0.29883252079294464,0.015
44.33333333333333,0.9999999978331687,0.8135593169626877,0.9034870406118031,0.3049066878515658,0.30907493045276824,0.015
44.666666666666664,0.9999999981349911,0.8135593173883069,0.9035076938043973,0.3049021883564407,0.30225418947303706,0.015
45.0,0.9999999983947719,0.8135593208641149,0.9035249999350019,0.3048984190881052,0.2922283525333312,0.015
45.33333333333333,0.9999999986183674,0.813559326070691,0.9035394949591279,0.30489526283668167,0.30009786897053337,0.015
45.666666666666664,0.9999999988108178,0.8135593239494392,0.9035516298073519,0.30489261867916095,0.29063662370164217,0.015
46.0,0.9999999989764614,0.8135593214325524,0.903561787571142,0.30489040515176735,0.30498812993981356,0.015
46.33333333333333,0.9999999991190321,0.8135593203087469,0.9035702900823227,0.30488855264600034,0.2880305592325158,0.015
46.666666666666664,0.999999999241744,0.8135593203418611,0.9035774059474053,0.3048870025648034,0.28849358702537475,0.015
47.0,0.999999999347363,0.8135593202497762,0.9035833612201977,0.30488570528083603,0.32674013251041484,0.015
47.33333333333333,0.9999999994382701,0.8135593201465798,0.9035883475385175,0.30488461907481534,0.3040868557702352,0.015
47.666666666666664,0.9999999995165146,0.8135593211226501,0.9035925225903308,0.3048837099102726,0.30407517952819196,0.015
48.0,0.9999999995838602,0.8135593220046411,0.9035960179776867,0.30488294877442645,0.31255599507319076,0.015
48.33333333333333,0.9999999996418252,0.8135593202144994,0.9035989471280271,0.3048823102049094,0.2985694551666763,0.015
48.666666666666664,0.999999999691716,0.8135593208698273,0.9036014030921162,0.3048817754240276,0.3014537449118552,0.015
49.0,0.9999999997346576,0.8135593214229759,0.9036034627125096,0.3048813269489772,0.3112585579789558,0.015
49.33333333333333,0.9999999997716177,0.8135593215370986,0.9036051908159354,0.30488095055973363,0.3091171881933997,0.015
49.666666666666664,0.9999999998034295,0.8135593216274726,0.9036066396062294,0.3048806350055795,0.287491184101593,0.015
50.0,0.9999999998308102,0.8135593219551186,0.9036078564925937,0.30488037003539437,0.3173805089854393,0.015
50.33333333333333,0.999999999854377,0.8135593234313448,0.9036088799312524,0.30488014753809733,0.2960236233887617,0.015
50.666666666666664,0.9999999998746611,0.8135593229570894,0.9036097418892723,0.30487995964618864,0.2890387753914758,0.015
51.0,0.9999999998921199,0.8135593220754134,0.9036104673396812,0.30487980137002024,0.29137267532003447,0.015
51.33333333333333,0.9999999999071467,0.8135593218471551,0.9036110785580622,0.3048796681668733,0.29902148800154343,0.015
51.666666666666664,0.9999999999200804,0.8135593218311605,0.9036115934899563,0.3048795559990405,0.3292890598183865,0.015
52.0,0.9999999999312126,0.8135593216392991,0.9036120267985848,0.3048794615592696,0.2872464229854579,0.015
52.33333333333333,0.9999999999407941,0.813559321347383,0.9036123914348906,0.3048793820486504,0.3072805204366655,0.015
52.666666666666664,0.999999999949041,0.8135593214501863,0.9036126971721319,0.30487931548268365,0.272811950111325,0.015
53.0,0.9999999999561392,0.8135593217553692,0.9036129581919382,0.30487925871618105,0.3048557547190031,0.015
53.33333333333333,0.9999999999622486,0.8135593219500761,0.9036131783834347,0.30487921081072233,0.3183727070728624,0.015
53.666666666666664,0.9999999999675071,0.8135593220205345,0.9036133668215501,0.3048791697855726,0.3013292199546508,0.015
54.0,0.9999999999720331,0.8135593219993975,0.9036135268163664,0.3048791349292481,0.295438811070998,0.015
54.33333333333333,0.9999999999759287,0.813559321903737,0.9036136636423959,0.30487910509782723,0.3083517710587053,0.015
54.666666666666664,0.9999999999792816,0.8135593218512881,0.9036137799889403,0.3048790797398704,0.31538135600713013,0.015
55.0,0.9999999999821675,0.8135593218493564,0.9036138790218338,0.3048790581679226,0.3148339217331837,0.015
55.33333333333333,0.9999999999846515,0.8135593219350211,0.9036139634412498,0.3048790398046477,0.33446614761359456,0.015
55.666666666666664,0.9999999999867893,0.8135593219794603,0.9036140345997002,0.3048790243178554,0.30801653640289955,0.015
56.0,0.9999999999886295,0.8135593220047721,0.9036140953444252,0.30487901109380555,0.29599285959751154,0.015
56.33333333333333,0.9999999999902134,0.8135593220187683,0.9036141470271833,0.30487899984033584,0.3029893119905362,0.015
56.666666666666664,0.9999999999915765,0.8135593220271189,0.9036141909691138,0.30487899027132936,0.3037915120870322,0.015
57.0,0.9999999999927499,0.813559322024534,0.9036142288339982,0.3048789820228366,0.3065100427750084,0.015
57.33333333333333,0.9999999999937598,0.8135593220237458,0.9036142608829566,0.30487897504169514,0.3044285578432536,0.015
57.666666666666664,0.999999999994629,0.8135593220227078,0.9036142887325976,0.3048789689751772,0.30748845805862024,0.015
58.0,0.9999999999953771,0.8135593220214703,0.9036143122925657,0.30487896384297897,0.27981621293375225,0.015
58.33333333333333,0.9999999999960211,0.8135593220223846,0.9036143326886387,0.30487895940056875,0.3173233937411694,0.015
58.666666666666664,0.9999999999965753,0.8135593220232666,0.9036143500107767,0.3048789556277147,0.29625786659389924,0.015
59.0,0.9999999999970524,0.8135593220238351,0.9036143646908084,0.3048789524302733,0.2872815719835679,0.015
59.33333333333333,0.9999999999974629,0.8135593220256364,0.903614377488722,0.30487894964315476,0.3144452170377763,0.015
59.666666666666664,0.9999999999978163,0.8135593220277123,0.9036143884968305,0.3048789472459721,0.3246388373567633,0.015
60.0,0.9999999999981205,0.8135593220289584,0.9036143977585288,0.30487894522895087,0.3122743674714425,0.015
60.33333333333333,0.9999999999983823,0.8135593220299486,0.9036144058761629,0.3048789434610555,0.3072963331687383,0.015
60.666666666666664,0.9999999999986076,0.8135593220306849,0.9036144129753755,0.3048789419149187,0.29089563733433943,0.015
61.0,0.9999999999988015,0.8135593220313388,0.9036144189196667,0.30487894062032317,0.34795245068752567,0.015
61.33333333333333,0.9999999999989685,0.8135593220317188,0.9036144241352194,0.3048789394843814,0.318082818794304,0.015
61.666666666666664,0.9999999999991122,0.8135593220318583,0.9036144287497121,0.30487893847929204,0.2877895184241474,0.015
62.0,0.9999999999992358,0.8135593220320786,0.9036144326100101,0.3048789376385057,0.29318436889490956,0.015
62.33333333333333,0.9999999999993423,0.8135593220322648,0.9036144359887126,0.3048789369026106,0.30618362563118917,0.015
62.666666666666664,0.9999999999994339,0.8135593220324419,0.9036144389731036,0.30487893625260165,0.28155796927266186,0.015
63.0,0.9999999999995127,0.8135593220325248,0.90361444132176,0.3048789357410413,0.307408391846199,0.015
63.33333333333333,0.9999999999995807,0.8135593220326076,0.9036144433301837,0.3048789353035901,0.2979928619678987,0.015
63.666666666666664,0.9999999999996391,0.8135593220327146,0.9036144450847934,0.3048789349214325,0.32327299392617576,0.015
64.0,0.9999999999996894,0.8135593220328701,0.9036144466720076,0.30487893457575055,0.3193112545301742,0.015
64.33333333333333,0.9999999999997325,0.813559322033075,0.9036144481355209,0.3048789342570273,0.26420965269550567,0.015
64.66666666666666,0.9999999999997699,0.8135593220331601,0.9036144492058586,0.30487893402391086,0.3055044728143205,0.015
65.0,0.9999999999998019,0.8135593220332407,0.9036144501366831,0.30487893382118214,0.28061692132832683,0.015
65.33333333333333,0.9999999999998295,0.8135593220333204,0.9036144509765702,0.30487893363826113,0.32152350362698895,0.015
65.66666666666666,0.9999999999998532,0.813559322033403,0.9036144517740964,0.3048789334645683,0.30740052150148567,0.015
66.0,0.9999999999998737,0.8135593220334874,0.9036144525439626,0.3048789332969004,0.3131050150797054,0.015
66.33333333333333,0.9999999999998913,0.8135593220335442,0.9036144530918483,0.3048789331775763,0.28890206224552684,0.015
66.66666666666666,0.9999999999999064,0.8135593220335928,0.903614453581122,0.3048789330710169,0.3323053866409494,0.015
67.0,0.9999999999999195,0.8135593220336332,0.903614454033941,0.3048789329723953,0.335180033479652,0.015
67.33333333333333,0.9999999999999307,0.8135593220336657,0.9036144544724626,0.30487893287688594,0.2889073672374928,0.015
67.66666666666666,0.9999999999999404,0.8135593220336911,0.9036144548994391,0.3048789327838892,0.310471159611884,0.015
68.0,0.9999999999999486,0.8135593220337161,0.9036144552157463,0.30487893271499855,0.29477939628914573,0.015
68.33333333333333,0.9999999999999558,0.8135593220337375,0.9036144555011995,0.3048789326528274,0.30452538359991643,0.015
68.66666666666666,0.9999999999999619,0.8135593220337561,0.9036144557644509,0.30487893259549126,0.2858943779071228,0.015
69.0,0.9999999999999672,0.813559322033773,0.9036144560141537,0.3048789325411059,0.33288611525981515,0.015
69.33333333333333,0.9999999999999718,0.8135593220337883,0.9036144562455504,0.3048789324907073,0.2903412398244673,0.015
69.66666666666666,0.9999999999999757,0.8135593220338008,0.9036144564106798,0.3048789324547425,0.3004376752297801,0.015
70.0,0.9999999999999791,0.8135593220338124,0.9036144565651844,0.3048789324210921,0.31240117638774995,0.015
70.33333333333333,0.999999999999982,0.8135593220338232,0.9036144567090639,0.30487893238975516,0.2951655222135132,0.015
70.66666666666666,0.9999999999999846,0.8135593220338331,0.9036144568423188,0.3048789323607326,0.3012892459147481,0.015
71.0,0.9999999999999867,0.8135593220338421,0.9036144569649487,0.30487893233402374,0.2964243346376193,0.015
71.33333333333333,0.9999999999999886,0.8135593220338502,0.9036144570769539,0.30487893230962926,0.30287702098708486,0.015
71.66666666666666,0.9999999999999901,0.8135593220338574,0.903614457178334,0.3048789322875487,0.28732079276104416,0.015
72.0,0.9999999999999916,0.8135593220338636,0.9036144572690893,0.30487893226778207,0.2983091111337476,0.015
72.33333333333333,0.9999999999999927,0.813559322033869,0.9036144573492199,0.3048789322503298,0.30177553837964616,0.015
72.66666666666666,0.9999999999999937,0.8135593220338737,0.9036144574187255,0.30487893223519125,0.2998730421781292,0.015
73.0,0.9999999999999946,0.8135593220338774,0.9036144574776063,0.30487893222236684,0.3057292815457738,0.015
73.33333333333333,0.9999999999999953,0.813559322033882,0.9036144575456853,0.30487893220753937,0.30048239891718853,0.015
73.66666666666666,0.999999999999996,0.8135593220338866,0.9036144576091726,0.304878932193712,0.3161771033203027,0.015
74.0,0.9999999999999966,0.8135593220338905,0.9036144576657111,0.3048789321813976,0.30003099329461014,0.015
74.33333333333333,0.999999999999997,0.8135593220338938,0.9036144577153007,0.3048789321705969,0.3028291882261587,0.015
74.66666666666666,0.9999999999999974,0.8135593220338968,0.9036144577579415,0.3048789321613099,0.2949072121213721,0.015
75.0,0.9999999999999978,0.8135593220338991,0.9036144577936335,0.3048789321535361,0.29698120955180757,0.015
75.33333333333333,0.9999999999999981,0.813559322033901,0.9036144578223765,0.304878932147276,0.28591154028498034,0.015
75.66666666666666,0.9999999999999983,0.8135593220339025,0.9036144578441707,0.3048789321425289,0.3126607059556984,0.015
76.0,0.9999999999999986,0.8135593220339032,0.9036144578590161,0.30487893213929573,0.2877411618745084,0.015
76.33333333333333,0.9999999999999988,0.8135593220339036,0.9036144578669125,0.3048789321375758,0.2936910861647509,0.015
76.66666666666666,0.999999999999999,0.8135593220339035,0.90361445786786,0.3048789321373693,0.31026760191753733,0.015
77.0,0.9999999999999991,0.8135593220339036,0.9036144578738106,0.3048789321360732,0.3109175326252412,0.015
77.33333333333333,0.9999999999999992,0.8135593220339042,0.9036144578843486,0.30487893213377815,0.29887721086870206,0.015
77.66666666666666,0.9999999999999993,0.8135593220339046,0.9036144578919305,0.3048789321321268,0.2745899449747948,0.015
78.0,0.9999999999999994,0.8135593220339047,0.9036144578965565,0.30487893213111894,0.3111866314405526,0.015
78.33333333333333,0.9999999999999996,0.8135593220339046,0.9036144578982266,0.30487893213075523,0.30877238401413615,0.015
78.66666666666666,0.9999999999999996,0.8135593220339044,0.9036144578969408,0.30487893213103545,0.2836932138989588,0.015
79.0,0.9999999999999997,0.8135593220339039,0.903614457892699,0.30487893213195916,0.3164337633738766,0.015
79.33333333333333,0.9999999999999997,0.8135593220339032,0.9036144578855013,0.30487893213352657,0.2943624351270252,0.015
79.66666666666666,0.9999999999999998,0.8135593220339024,0.9036144578753478,0.30487893213573813,0.28798611039343863,0.015
80.0,0.9999999999999998,0.8135593220339012,0.9036144578622382,0.3048789321385934,0.30631489280305724,0.015
